id,x,y,tx,ty
1763,6.7263,-8.0524,-0.8531,-0.5218
1764,-4.4951,-2.632,0.8595,0.5112
1765,9.3545,-3.6444,-0.9507,0.3102
1766,-3.995,-4.0773,0.0399,-0.9992
1767,-3.709,-2.1996,0.2738,-0.9618
1768,-6.3798,-9.5335,-0.9994,0.0339
1769,2.7313,3.1697,0.7892,-0.6142
1770,-5.756,-3.2327,-0.1108,0.9938
1771,4.9534,-2.6194,-0.8463,0.5326
1772,-0.1049,-9.37,0.8038,-0.5949
1773,3.1813,3.0868,0.795,-0.6066
1774,1.8353,4.6126,-0.393,-0.9195
1775,-1.8134,-5.4941,0.6325,-0.7746
1776,4.0384,5.3028,0.8484,0.5293
1777,-7.1477,-2.3361,0.6613,-0.7501
1778,-5.7574,6.3401,-0.4293,0.9032
1779,-4.9983,3.2416,0.4352,0.9003
1780,3.5056,-1.7045,0.0667,0.9978
1781,8.5255,-5.7852,-0.8701,0.4929
1782,1.3873,-8.5457,-0.0075,1.0
1783,-8.5107,7.6679,-0.429,0.9033
1784,6.3946,-3.9589,0.6614,0.75
1785,-0.8163,-6.7805,-0.2861,0.9582
1786,-9.4913,5.9481,-0.8986,-0.4387
1787,-6.8151,9.4089,-0.934,0.3573
1788,5.0581,8.9385,-0.571,0.821
1789,8.1737,-0.9102,-0.0223,-0.9998
1790,8.0137,6.6879,0.7844,-0.6203
1791,2.3531,-4.0626,0.0426,-0.9991
1792,-2.1942,9.3844,-0.4927,0.8702
1793,3.1194,-2.7325,-0.0349,-0.9994
1794,-3.62,6.4164,0.5777,0.8163
1795,-5.4437,-2.1788,0.6831,0.7303
1796,-3.9462,-3.1745,-0.5653,0.8249
1797,2.2809,-4.9768,0.3547,-0.935
1798,-8.1271,-3.165,0.0229,0.9997
1799,-9.5508,-1.7668,0.9221,0.3871
1800,9.5336,5.3352,0.6767,0.7363
1801,4.9923,-0.3616,0.6313,-0.7755
1802,-6.6955,5.8764,-0.667,-0.745
1803,-3.6291,0.4309,-0.0201,0.9998
1804,3.9512,-0.3601,-0.9402,-0.3405
1805,3.1516,-2.2153,-0.985,-0.1724
1806,5.8649,7.1227,-0.5598,-0.8286
1807,2.3482,-0.9041,0.1054,0.9944
1808,0.0478,-8.6202,0.6585,-0.7526
1809,3.5022,-9.5016,-0.3644,0.9312
1810,-9.0343,-0.9795,-0.3439,-0.939
1811,-2.7881,-5.8055,0.9949,0.1011
1812,-4.898,5.768,-0.6966,0.7174
1813,4.9784,6.3906,-0.5964,0.8027
1814,-0.5574,-1.8381,-0.9629,-0.2698
1815,-8.0364,7.2745,0.8974,0.4413
1816,1.6911,-3.6526,0.2495,-0.9684
1817,-2.2408,3.1635,0.2011,0.9796
1818,-5.4368,-0.4699,-0.4425,-0.8967
1819,-0.8137,8.0711,0.3281,-0.9446
1820,-3.9877,-5.0288,-0.9254,-0.3791
1821,-4.1026,-9.088,-0.0573,-0.9984
1822,4.8934,-4.1259,-0.5259,-0.8505
1823,-5.4781,-6.3736,-0.6155,0.7881
1824,-3.5613,3.5223,0.3614,-0.9324
1825,-7.6371,-9.4153,-0.2772,0.9608
1826,4.4636,8.1452,-0.9016,-0.4327
1827,-3.6571,-3.5193,-0.0289,-0.9996
1828,4.0147,-7.5708,-0.7245,0.6893
1829,3.6737,-4.47,-0.3255,0.9455
1830,-0.9356,0.9912,-0.9676,0.2527
1831,9.4317,2.6399,0.4142,-0.9102
1832,-9.4015,-5.9281,0.9046,-0.4262
1833,-5.855,-8.1101,-0.9601,-0.2795
1834,-1.3119,3.6787,-0.528,-0.8492
1835,2.7328,6.702,0.8209,-0.571
1836,-0.8721,-7.5748,0.8143,0.5804
1837,-5.46,8.147,0.1124,0.9937
1838,-4.4451,-0.5607,-0.2554,-0.9668
1839,7.2087,-2.2264,0.4469,-0.8946
1840,-6.2388,-1.7432,0.6229,-0.7823
1841,-2.7605,-2.7802,-0.8611,0.5085
1842,-3.6092,-4.0265,0.8465,0.5323
1843,-7.6957,-8.6481,-0.9246,0.381
1844,8.5101,-4.9442,0.1208,0.9927
1845,6.7294,3.9544,-0.256,0.9667
1846,-4.4953,4.9413,0.1395,-0.9902
1847,-1.8915,2.2269,0.8895,0.4569
1848,-3.0954,-0.5323,0.4684,-0.8835
1849,0.5454,-3.1278,-0.8985,0.439
1850,2.2222,-8.9053,-0.8233,-0.5676
1851,3.5494,-0.3738,0.8455,0.534
1852,3.1965,-0.4646,-0.5217,0.8531
1853,7.1382,0.4195,0.8453,0.5342
1854,-3.2614,-1.3198,0.9709,-0.2393
1855,-2.2354,1.3821,0.3521,-0.936
1856,6.2426,4.0257,-0.968,0.2509
1857,3.1154,0.4357,0.1651,0.9863
1858,-8.9992,0.5031,0.9139,-0.406
1859,-1.6951,-0.3826,-0.56,0.8285
1860,5.9644,-7.0998,0.5306,0.8476
1861,-7.1859,2.7455,-0.9223,-0.3865
1862,6.2126,-6.8423,0.9382,-0.346
1863,0.9546,-0.456,0.9997,0.0241
1864,9.5014,5.7566,0.0745,0.9972
1865,-2.6534,-4.8763,0.9261,-0.3772
1866,4.0657,5.9628,0.4758,0.8796
1867,1.8441,-3.1698,0.7574,0.653
1868,7.261,5.5122,-0.9043,-0.4268
1869,7.2887,8.6597,0.6463,-0.7631
1870,7.6226,0.3438,-0.9897,0.1433
1871,-0.8403,-8.1745,0.9994,-0.0341
1872,1.9023,5.0601,-0.4305,-0.9026
1873,1.2554,-2.8092,0.8936,0.4488
1874,-5.0254,7.2901,0.999,-0.045
1875,5.4905,7.2389,-0.8372,0.547
1876,0.5077,3.6652,-0.2328,0.9725
1877,9.5605,-8.5169,-0.9346,-0.3557
1878,0.8694,-5.7726,-0.3346,0.9423
1879,-4.8569,-7.6855,0.856,0.5169
1880,5.9167,8.0066,1.0,0.009
1881,-9.4595,-8.6227,-0.9502,0.3115
1882,7.211,2.3372,0.5191,-0.8547
1883,5.0056,5.9393,-0.8985,-0.4389
1884,-4.9109,-8.0438,1.0,-0.005
1885,5.8152,-0.8998,-0.2295,0.9733
1886,-8.1881,-5.0281,-0.1902,0.9817
1887,-6.7514,-5.9585,0.5372,0.8435
1888,4.9925,-8.16,0.5141,0.8577
1889,5.4665,8.1383,-0.2193,0.9757
1890,-2.347,9.0025,0.2659,-0.964
1891,4.579,6.7119,0.8297,-0.5581
1892,8.1683,8.0975,0.9878,-0.1559
1893,-1.4632,-8.6375,0.111,0.9938
1894,-9.0415,9.3692,0.7345,-0.6786
1895,1.8457,2.6877,-0.4721,0.8815
1896,-3.9529,-6.7348,0.759,0.6511
1897,-1.3545,2.2872,0.6847,-0.7289
1898,5.3549,-4.947,-0.6561,-0.7547
1899,-2.3099,4.1095,0.5105,0.8599
1900,-3.1799,3.1181,-0.9044,0.4267
1901,8.102,0.8813,-0.232,0.9727
1902,0.4597,-8.0795,-0.0829,-0.9966
1903,4.0497,3.1638,-0.9575,0.2885
1904,-9.0789,1.2974,0.9977,-0.0673
1905,-6.3015,4.8982,0.9414,0.3372
1906,-3.9471,0.023,-0.613,0.7901
1907,-2.627,3.9434,-0.9935,0.1135
1908,0.0385,1.8159,-0.9998,-0.0197
1909,-3.9637,0.8447,-0.4025,0.9154
1910,2.6053,-3.1356,-0.1301,-0.9915
1911,6.8523,-4.6108,0.706,-0.7082
1912,-2.1565,-0.062,0.9268,-0.3756
1913,2.1578,3.5838,0.3393,-0.9407
1914,-4.466,7.2854,0.5907,-0.8069
1915,2.6419,-1.3844,-0.95,-0.3123
1916,3.5485,6.3478,0.459,-0.8885
1917,-0.5537,-4.1639,-0.3299,0.944
1918,-1.7754,-1.8106,-0.8034,0.5955
1919,-5.8093,-2.6355,-0.4082,0.9129
1920,0.3544,4.984,-0.9791,0.2035
1921,9.4783,8.9312,-0.2217,0.9751
1922,-0.3855,4.1435,0.9711,-0.2389
1923,-0.5444,7.101,-0.3847,0.923
1924,7.306,9.4368,0.8162,0.5778
1925,-5.8316,0.0619,-0.9858,-0.1677
1926,0.4878,-5.8524,0.9363,0.3511
1927,-6.2254,-8.0174,0.7683,0.64
